activity_name,activity_definition_id,activity_instance_ids_guess,problem_name,domain,bddl_path,robot_type,robot_type_source,objects_count,object_synsets,rooms,predicates,eval_command_guess
sorting_mail,0,[0],sorting_mail-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/sorting_mail/problem0.bddl,R1Pro,--robot-type,8,"[""agent.n.01"", ""floor.n.01"", ""mail.n.04"", ""newspaper.n.03"", ""table.n.02""]","[""living_room""]","[""inroom"", ""ontop"", ""touching""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/sorting_mail_eval policy=websocket task.name=sorting_mail task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
sorting_newspapers_for_recycling,0,[0],sorting_newspapers_for_recycling-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/sorting_newspapers_for_recycling/problem0.bddl,R1Pro,--robot-type,14,"[""agent.n.01"", ""bookcase.n.01"", ""comic_book.n.01"", ""floor.n.01"", ""magazine.n.02"", ""mail.n.04"", ""newspaper.n.03"", ""recycling_bin.n.01""]","[""private_office""]","[""inroom"", ""inside"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/sorting_newspapers_for_recycling_eval policy=websocket task.name=sorting_newspapers_for_recycling task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
sorting_potatoes,0,[0],sorting_potatoes-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/sorting_potatoes/problem0.bddl,R1Pro,--robot-type,19,"[""agent.n.01"", ""bok_choy.n.02"", ""butternut_squash.n.02"", ""carton.n.02"", ""floor.n.01"", ""potato.n.01"", ""sack.n.01"", ""table.n.02"", ""yam.n.03""]","[""kitchen""]","[""inroom"", ""inside"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/sorting_potatoes_eval policy=websocket task.name=sorting_potatoes task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
sorting_vegetables,0,[0],sorting_vegetables-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/sorting_vegetables/problem0.bddl,R1Pro,--robot-type,21,"[""agent.n.01"", ""bok_choy.n.02"", ""broccoli.n.02"", ""countertop.n.01"", ""floor.n.01"", ""leek.n.02"", ""mixing_bowl.n.01"", ""sweet_corn.n.02"", ""vidalia_onion.n.01"", ""wicker_basket.n.01""]","[""kitchen""]","[""inroom"", ""inside"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/sorting_vegetables_eval policy=websocket task.name=sorting_vegetables task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
sorting_volunteer_materials,0,[0],sorting_volunteer_materials-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/sorting_volunteer_materials/problem0.bddl,R1Pro,--robot-type,20,"[""agent.n.01"", ""apron.n.01"", ""backpack.n.01"", ""breakfast_table.n.01"", ""catalog.n.01"", ""floor.n.01"", ""glove.n.02"", ""notebook.n.01"", ""packing_box.n.02"", ""rubber_boot.n.01"", ""water_bottle.n.01""]","[""dining_room""]","[""folded"", ""inroom"", ""inside"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/sorting_volunteer_materials_eval policy=websocket task.name=sorting_volunteer_materials task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
spray_stucco,0,[0],spray_stucco-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/spray_stucco/problem0.bddl,R1Pro,--robot-type,6,"[""agent.n.01"", ""floor.n.01"", ""sealant.n.01"", ""sealant__atomizer.n.01"", ""stucco.n.01"", ""wall.n.01""]","[""garden""]","[""covered"", ""inroom"", ""insource"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/spray_stucco_eval policy=websocket task.name=spray_stucco task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
spraying_for_bugs,0,[0],spraying_for_bugs-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/spraying_for_bugs/problem0.bddl,R1Pro,--robot-type,6,"[""agent.n.01"", ""floor.n.01"", ""insectifuge.n.01"", ""insectifuge__atomizer.n.01"", ""pot_plant.n.01""]","[""garden""]","[""covered"", ""inroom"", ""insource"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/spraying_for_bugs_eval policy=websocket task.name=spraying_for_bugs task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
spraying_fruit_trees,0,[0],spraying_fruit_trees-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/spraying_fruit_trees/problem0.bddl,R1Pro,--robot-type,6,"[""agent.n.01"", ""floor.n.01"", ""pesticide.n.01"", ""pesticide__atomizer.n.01"", ""tree.n.01""]","[""garden""]","[""covered"", ""inroom"", ""insource"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/spraying_fruit_trees_eval policy=websocket task.name=spraying_fruit_trees task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
spring_clean_your_skateboard,0,[0],spring_clean_your_skateboard-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/spring_clean_your_skateboard/problem0.bddl,R1Pro,--robot-type,9,"[""acetone.n.01"", ""acetone__atomizer.n.01"", ""agent.n.01"", ""bucket.n.01"", ""floor.n.01"", ""rag.n.01"", ""skateboard.n.01"", ""stain.n.01"", ""water.n.06""]","[""garage""]","[""covered"", ""filled"", ""inroom"", ""insource"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/spring_clean_your_skateboard_eval policy=websocket task.name=spring_clean_your_skateboard task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
stacking_wood,0,[0],stacking_wood-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/stacking_wood/problem0.bddl,R1Pro,--robot-type,9,"[""agent.n.01"", ""floor.n.01"", ""log.n.01"", ""table.n.02""]","[""garden""]","[""inroom"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/stacking_wood_eval policy=websocket task.name=stacking_wood task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
staining_wood_furniture,0,[0],staining_wood_furniture-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/staining_wood_furniture/problem0.bddl,R1Pro,--robot-type,6,"[""agent.n.01"", ""coffee_table.n.01"", ""floor.n.01"", ""ink.n.01"", ""ink__bottle.n.01"", ""paintbrush.n.01""]","[""living_room""]","[""covered"", ""filled"", ""inroom"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/staining_wood_furniture_eval policy=websocket task.name=staining_wood_furniture task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
stash_snacks_in_your_room,0,[0],stash_snacks_in_your_room-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/stash_snacks_in_your_room/problem0.bddl,R1Pro,--robot-type,17,"[""agent.n.01"", ""bag__of__jerky.n.01"", ""bed.n.01"", ""cabinet.n.01"", ""chip.n.04"", ""chocolate_bar.n.01"", ""chocolate_biscuit.n.01"", ""floor.n.01"", ""granola_bar.n.01"", ""pack__of__chocolate_bar.n.01"", ""sack.n.01"", ""table.n.02""]","[""bedroom""]","[""inroom"", ""inside"", ""nextto"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/stash_snacks_in_your_room_eval policy=websocket task.name=stash_snacks_in_your_room task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
stock_a_bar,0,[0],stock_a_bar-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/stock_a_bar/problem0.bddl,R1Pro,--robot-type,9,"[""agent.n.01"", ""bottle__of__gin.n.01"", ""bottle__of__rum.n.01"", ""bottle__of__vodka.n.01"", ""carton.n.02"", ""floor.n.01"", ""shelf.n.01""]","[""bar""]","[""inroom"", ""inside"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/stock_a_bar_eval policy=websocket task.name=stock_a_bar task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
stock_a_bar_cart,0,[0],stock_a_bar_cart-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/stock_a_bar_cart/problem0.bddl,R1Pro,--robot-type,15,"[""agent.n.01"", ""beer_glass.n.01"", ""bottle__of__beer.n.01"", ""bottle__of__lemonade.n.01"", ""bottle__of__tonic.n.01"", ""bottle__of__whiskey.n.01"", ""bottle__of__wine.n.01"", ""cabinet.n.01"", ""dishtowel.n.01"", ""floor.n.01"", ""serving_cart.n.01"", ""shelf.n.01"", ""shot_glass.n.01"", ""teaspoon.n.02""]","[""kitchen""]","[""folded"", ""inroom"", ""nextto"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/stock_a_bar_cart_eval policy=websocket task.name=stock_a_bar_cart task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
stock_grocery_shelves,0,[0],stock_grocery_shelves-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/stock_grocery_shelves/problem0.bddl,R1Pro,--robot-type,25,"[""agent.n.01"", ""bottle__of__cooking_oil.n.01"", ""bottle__of__soda.n.01"", ""can__of__cat_food.n.01"", ""carton.n.02"", ""cigarette.n.01"", ""floor.n.01"", ""grocery_shelf.n.01"", ""pack__of__bread.n.01"", ""pack__of__chocolate_bar.n.01"", ""toilet_tissue.n.01"", ""water_bottle.n.01""]","[""grocery_store""]","[""inroom"", ""inside"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/stock_grocery_shelves_eval policy=websocket task.name=stock_grocery_shelves task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
store_a_fur_coat,0,[0],store_a_fur_coat-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/store_a_fur_coat/problem0.bddl,R1Pro,--robot-type,6,"[""agent.n.01"", ""bed.n.01"", ""floor.n.01"", ""fur_coat.n.01"", ""hanger.n.02"", ""wardrobe.n.01""]","[""bedroom"", ""closet""]","[""attached"", ""draped"", ""inroom"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/store_a_fur_coat_eval policy=websocket task.name=store_a_fur_coat task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
store_a_kayak,0,[0],store_a_kayak-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/store_a_kayak/problem0.bddl,R1Pro,--robot-type,7,"[""agent.n.01"", ""bath_towel.n.01"", ""floor.n.01"", ""kayak.n.01"", ""kayak_rack.n.01"", ""wall_nail.n.01"", ""water.n.06""]","[""garage""]","[""attached"", ""covered"", ""inroom"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/store_a_kayak_eval policy=websocket task.name=store_a_kayak task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
store_a_quilt,0,[0],store_a_quilt-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/store_a_quilt/problem0.bddl,R1Pro,--robot-type,5,"[""agent.n.01"", ""floor.n.01"", ""quilt.n.01"", ""wardrobe.n.01"", ""wicker_basket.n.01""]","[""closet""]","[""folded"", ""inroom"", ""inside"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/store_a_quilt_eval policy=websocket task.name=store_a_quilt task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
store_an_uncooked_turkey,0,[0],store_an_uncooked_turkey-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/store_an_uncooked_turkey/problem0.bddl,R1Pro,--robot-type,6,"[""agent.n.01"", ""cookie_sheet.n.01"", ""countertop.n.01"", ""electric_refrigerator.n.01"", ""floor.n.01"", ""turkey.n.04""]","[""kitchen""]","[""inroom"", ""inside"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/store_an_uncooked_turkey_eval policy=websocket task.name=store_an_uncooked_turkey task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
store_baby_clothes,0,[0],store_baby_clothes-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/store_baby_clothes/problem0.bddl,R1Pro,--robot-type,11,"[""agent.n.01"", ""baby_shoe.n.01"", ""bath_towel.n.01"", ""bed.n.01"", ""bookcase.n.01"", ""diaper.n.01"", ""floor.n.01"", ""sock.n.01""]","[""childs_room""]","[""folded"", ""inroom"", ""inside"", ""nextto"", ""ontop"", ""touching""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/store_baby_clothes_eval policy=websocket task.name=store_baby_clothes task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
store_baking_soda,0,[0],store_baking_soda-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/store_baking_soda/problem0.bddl,R1Pro,--robot-type,6,"[""agent.n.01"", ""box__of__baking_soda.n.01"", ""cabinet.n.01"", ""countertop.n.01"", ""floor.n.01""]","[""kitchen""]","[""inroom"", ""inside"", ""nextto"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/store_baking_soda_eval policy=websocket task.name=store_baking_soda task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
store_batteries,0,[0],store_batteries-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/store_batteries/problem0.bddl,R1Pro,--robot-type,6,"[""agent.n.01"", ""battery.n.02"", ""cabinet.n.01"", ""floor.n.01"", ""shelf.n.01""]","[""bathroom"", ""living_room""]","[""inroom"", ""inside"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/store_batteries_eval policy=websocket task.name=store_batteries task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
store_beer,0,[0],store_beer-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/store_beer/problem0.bddl,R1Pro,--robot-type,8,"[""agent.n.01"", ""beer_bottle.n.01"", ""countertop.n.01"", ""electric_refrigerator.n.01"", ""floor.n.01""]","[""kitchen""]","[""inroom"", ""inside"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/store_beer_eval policy=websocket task.name=store_beer task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
store_bobby_pins,0,[0],store_bobby_pins-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/store_bobby_pins/problem0.bddl,R1Pro,--robot-type,7,"[""agent.n.01"", ""bobby_pin.n.01"", ""bookcase.n.01"", ""floor.n.01"", ""pencil_box.n.01""]","[""bedroom""]","[""inroom"", ""inside"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/store_bobby_pins_eval policy=websocket task.name=store_bobby_pins task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
store_brownies,0,[0],store_brownies-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/store_brownies/problem0.bddl,R1Pro,--robot-type,11,"[""agent.n.01"", ""brownie.n.03"", ""countertop.n.01"", ""electric_refrigerator.n.01"", ""floor.n.01"", ""tray.n.01"", ""tupperware.n.01""]","[""kitchen""]","[""inroom"", ""inside"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/store_brownies_eval policy=websocket task.name=store_brownies task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
store_christmas_lights,0,[0],store_christmas_lights-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/store_christmas_lights/problem0.bddl,R1Pro,--robot-type,7,"[""agent.n.01"", ""floor.n.01"", ""icicle_lights.n.01"", ""packing_box.n.02"", ""wall_nail.n.01""]","[""garage""]","[""attached"", ""inroom"", ""inside"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/store_christmas_lights_eval policy=websocket task.name=store_christmas_lights task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
store_coffee_beans_or_ground_coffee,0,[0],store_coffee_beans_or_ground_coffee-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/store_coffee_beans_or_ground_coffee/problem0.bddl,R1Pro,--robot-type,8,"[""agent.n.01"", ""cabinet.n.01"", ""coffee_bean.n.01"", ""countertop.n.01"", ""floor.n.01"", ""mason_jar.n.01"", ""sack.n.01""]","[""kitchen""]","[""filled"", ""inroom"", ""inside"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/store_coffee_beans_or_ground_coffee_eval policy=websocket task.name=store_coffee_beans_or_ground_coffee task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
store_daffodil_bulbs,0,[0],store_daffodil_bulbs-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/store_daffodil_bulbs/problem0.bddl,R1Pro,--robot-type,8,"[""agent.n.01"", ""cabinet.n.01"", ""countertop.n.01"", ""daffodil_bulb.n.01"", ""floor.n.01"", ""mixing_bowl.n.01""]","[""kitchen""]","[""inroom"", ""inside"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/store_daffodil_bulbs_eval policy=websocket task.name=store_daffodil_bulbs task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
store_feta_cheese,0,[0],store_feta_cheese-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/store_feta_cheese/problem0.bddl,R1Pro,--robot-type,7,"[""agent.n.01"", ""countertop.n.01"", ""electric_refrigerator.n.01"", ""feta.n.01"", ""floor.n.01"", ""plastic_wrap.n.01"", ""tupperware.n.01""]","[""kitchen""]","[""inroom"", ""inside"", ""ontop"", ""overlaid""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/store_feta_cheese_eval policy=websocket task.name=store_feta_cheese task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
store_firewood,0,[0],store_firewood-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/store_firewood/problem0.bddl,R1Pro,--robot-type,6,"[""agent.n.01"", ""firewood.n.01"", ""floor.n.01"", ""table.n.02""]","[""living_room""]","[""inroom"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/store_firewood_eval policy=websocket task.name=store_firewood task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
store_firewood_outdoors,0,[0],store_firewood_outdoors-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/store_firewood_outdoors/problem0.bddl,R1Pro,--robot-type,9,"[""agent.n.01"", ""firewood.n.01"", ""floor.n.01"", ""table.n.02""]","[""garden""]","[""inroom"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/store_firewood_outdoors_eval policy=websocket task.name=store_firewood_outdoors task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
store_honey,0,[0],store_honey-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/store_honey/problem0.bddl,R1Pro,--robot-type,5,"[""agent.n.01"", ""cabinet.n.01"", ""countertop.n.01"", ""floor.n.01"", ""jar__of__honey.n.01""]","[""kitchen""]","[""inroom"", ""inside"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/store_honey_eval policy=websocket task.name=store_honey task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
store_loose_leaf_tea,0,[0],store_loose_leaf_tea-0,omnigibson,/home/anuriha/BEHAVIOR-1K/bddl3/bddl/activity_definitions/store_loose_leaf_tea/problem0.bddl,R1Pro,--robot-type,7,"[""agent.n.01"", ""cabinet.n.01"", ""countertop.n.01"", ""floor.n.01"", ""green_tea.n.01"", ""mason_jar.n.01"", ""sack.n.01""]","[""kitchen""]","[""filled"", ""inroom"", ""inside"", ""ontop""]",python /home/anuriha/BEHAVIOR-1K/OmniGibson/omnigibson/learning/eval.py log_path=./logs/store_loose_leaf_tea_eval policy=websocket task.name=store_loose_leaf_tea task.activity_definition_id=0 eval_instance_ids='[0]' model.host=localhost
